id,date,routine,category,exercise,weight,reps,rpe,intensity,one_rep_max,volume,relative_volume,distance,time,speed,comment
40,2014-10-18,,Chest,Flat Barbell Bench Press,80.0,15.0,,0.67,120.0,1200.0,804.0,,,,
40,2014-10-18,,Chest,Flat Barbell Bench Press,80.0,15.0,,0.67,120.0,1200.0,804.0,,,,
40,2014-10-18,,Chest,Flat Barbell Bench Press,80.0,10.0,,0.67,120.0,800.0,536.0,,,,
40,2014-10-18,,Chest,Flat Barbell Bench Press,70.0,15.0,,0.58,120.0,1050.0,609.0,,,,
40,2014-10-18,,Chest,Flat Barbell Bench Press,70.0,15.0,,0.58,120.0,1050.0,609.0,,,,
41,2014-11-21,,Abs,Undefined Ab Workout,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
42,2014-11-30,,Chest,Flat Dumbbell Bench Press,50.0,10.0,,0.68,73.0,500.0,340.0,,,,
42,2014-11-30,,Chest,Flat Dumbbell Bench Press,50.0,10.0,,0.68,73.0,500.0,340.0,,,,
42,2014-11-30,,Chest,Flat Dumbbell Bench Press,55.0,10.0,,0.75,73.0,550.0,412.0,,,,
42,2014-11-30,,Biceps,Dumbbell Curl,30.0,10.0,,0.75,40.0,300.0,225.0,,,,
42,2014-11-30,,Biceps,Dumbbell Curl,30.0,5.0,,0.75,40.0,150.0,112.0,,,,
42,2014-11-30,,Biceps,Dumbbell Curl,25.0,5.0,,0.62,40.0,125.0,77.0,,,,
42,2014-11-30,,Biceps,Dumbbell Curl,30.0,5.0,,0.75,40.0,150.0,112.0,,,,
42,2014-11-30,,Biceps,Dumbbell Curl,25.0,5.0,,0.62,40.0,125.0,77.0,,,,
42,2014-11-30,,Legs,Dumbbell Lunge,40.0,10.0,,0.75,53.0,400.0,300.0,,,,
42,2014-11-30,,Legs,Dumbbell Calf Raise,80.0,10.0,,0.75,107.0,800.0,600.0,,,,
42,2014-11-30,,Chest,Flat Barbell Bench Press,175.0,8.0,,0.79,222.0,1400.0,1106.0,,,,
42,2014-11-30,,Chest,Flat Barbell Bench Press,175.0,5.0,,0.79,222.0,875.0,691.0,,,,
42,2014-11-30,,Chest,Flat Barbell Bench Press,175.0,2.0,,0.79,222.0,350.0,276.0,,,,
43,2014-12-18,,Cardio,Rowing Machine,,,,,,,,0.710848424,300.0,8.530181088,
43,2014-12-18,,Chest,Flat Dumbbell Bench Press,50.0,10.0,,0.68,73.0,500.0,340.0,,,,
43,2014-12-18,,Chest,Flat Dumbbell Bench Press,50.0,10.0,,0.68,73.0,500.0,340.0,,,,
43,2014-12-18,,Chest,Flat Dumbbell Bench Press,50.0,10.0,,0.68,73.0,500.0,340.0,,,,
43,2014-12-18,,Chest,Flat Dumbbell Bench Press,50.0,10.0,,0.68,73.0,500.0,340.0,,,,
43,2014-12-18,,Chest,Flat Dumbbell Bench Press,50.0,8.0,,0.68,73.0,400.0,272.0,,,,
43,2014-12-18,,Chest,Flat Dumbbell Bench Press,45.0,10.0,,0.62,73.0,450.0,279.0,,,,
43,2014-12-18,,Chest,Flat Dumbbell Bench Press,45.0,10.0,,0.62,73.0,450.0,279.0,,,,
43,2014-12-18,,Chest,Flat Dumbbell Bench Press,45.0,10.0,,0.62,73.0,450.0,279.0,,,,
43,2014-12-18,,Chest,Flat Dumbbell Bench Press,45.0,7.0,,0.62,73.0,315.0,195.0,,,,
43,2014-12-18,,Chest,Flat Dumbbell Bench Press,40.0,6.0,,0.55,73.0,240.0,132.0,,,,
43,2014-12-18,,Chest,Flat Dumbbell Bench Press,35.0,10.0,,0.48,73.0,350.0,168.0,,,,
43,2014-12-18,,Chest,Flat Dumbbell Bench Press,35.0,10.0,,0.48,73.0,350.0,168.0,,,,
43,2014-12-18,,Chest,Flat Dumbbell Bench Press,35.0,10.0,,0.48,73.0,350.0,168.0,,,,
43,2014-12-18,,Chest,Flat Dumbbell Bench Press,35.0,10.0,,0.48,73.0,350.0,168.0,,,,
43,2014-12-18,,Chest,Flat Dumbbell Bench Press,35.0,10.0,,0.48,73.0,350.0,168.0,,,,
44,2014-12-19,,Legs,Dumbbell Lunge,40.0,10.0,,0.75,53.0,400.0,300.0,,,,
44,2014-12-19,,Legs,Dumbbell Calf Raise,100.0,10.0,,0.75,133.0,1000.0,750.0,,,,
44,2014-12-19,,Legs,Dumbbell Calf Raise,100.0,10.0,,0.75,133.0,1000.0,750.0,,,,
44,2014-12-19,,Legs,Dumbbell Calf Raise,100.0,10.0,,0.75,133.0,1000.0,750.0,,,,
45,2014-12-20,,Cardio,Rowing Machine,,,,,,,,0.6816439870000001,300.0,8.179727844000002,
45,2014-12-20,,Back,Pull Up,,10.0,,,,,,,,,
45,2014-12-20,,Back,Pull Up,,4.0,,,,,,,,,
45,2014-12-20,,Back,Pull Up,,5.0,,,,,,,,,
45,2014-12-20,,Back,Pull Up,,3.0,,,,,,,,,
45,2014-12-20,,Biceps,Dumbbell Curl,25.0,10.0,,0.62,40.0,250.0,155.0,,,,
45,2014-12-20,,Biceps,Dumbbell Curl,25.0,6.0,,0.62,40.0,150.0,93.0,,,,
45,2014-12-20,,Biceps,Dumbbell Curl,25.0,6.0,,0.62,40.0,150.0,93.0,,,,
45,2014-12-20,,Back,Lat Pulldown,120.0,10.0,,0.7,171.0,1200.0,840.0,,,,
45,2014-12-20,,Back,Lat Pulldown,135.0,8.0,,0.79,171.0,1080.0,853.0,,,,
45,2014-12-20,,Back,Lat Pulldown,135.0,6.0,,0.79,171.0,810.0,639.0,,,,
46,2014-12-22,,Abs,Undefined Ab Workout,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
47,2014-12-26,,Chest,Flat Dumbbell Bench Press,45.0,10.0,,0.62,73.0,450.0,279.0,,,,
47,2014-12-26,,Chest,Flat Dumbbell Bench Press,55.0,10.0,,0.75,73.0,550.0,412.0,,,,
47,2014-12-26,,Chest,Flat Dumbbell Bench Press,55.0,10.0,,0.75,73.0,550.0,412.0,,,,
47,2014-12-26,,Chest,Flat Dumbbell Bench Press,55.0,10.0,,0.75,73.0,550.0,412.0,,,,
47,2014-12-26,,Chest,Flat Dumbbell Bench Press,55.0,6.0,,0.75,73.0,330.0,247.0,,,,
47,2014-12-26,,Chest,Flat Dumbbell Bench Press,55.0,10.0,,0.75,73.0,550.0,412.0,,,,
47,2014-12-26,,Chest,Flat Dumbbell Bench Press,55.0,10.0,,0.75,73.0,550.0,412.0,,,,
47,2014-12-26,,Chest,Flat Dumbbell Bench Press,55.0,10.0,,0.75,73.0,550.0,412.0,,,,
47,2014-12-26,,Chest,Flat Dumbbell Bench Press,55.0,5.0,,0.75,73.0,275.0,206.0,,,,
47,2014-12-26,,Chest,Flat Dumbbell Bench Press,55.0,10.0,,0.75,73.0,550.0,412.0,,,,
47,2014-12-26,,Chest,Flat Dumbbell Bench Press,55.0,5.0,,0.75,73.0,275.0,206.0,,,,Left shoulder began hurting at this point. Definitely need to ice
47,2014-12-26,,Chest,Flat Dumbbell Bench Press,50.0,6.0,,0.68,73.0,300.0,204.0,,,,
47,2014-12-26,,Chest,Flat Dumbbell Bench Press,50.0,8.0,,0.68,73.0,400.0,272.0,,,,
47,2014-12-26,,Chest,Flat Dumbbell Bench Press,45.0,7.0,,0.62,73.0,315.0,195.0,,,,
47,2014-12-26,,Chest,Flat Dumbbell Bench Press,45.0,7.0,,0.62,73.0,315.0,195.0,,,,Really need to manage my rest time better. The rest was getting out of control.
47,2014-12-26,,Back,Pull Up,,10.0,,,,,,,,,
47,2014-12-26,,Back,Pull Up,,5.0,,,,,,,,,
47,2014-12-26,,Back,Pull Up,,3.0,,,,,,,,,
47,2014-12-26,,Back,Pull Up,,5.0,,,,,,,,,
47,2014-12-26,,Back,Lat Pulldown,135.0,10.0,,0.75,180.0,1350.0,1012.0,,,,
47,2014-12-26,,Back,Lat Pulldown,135.0,10.0,,0.75,180.0,1350.0,1012.0,,,,
47,2014-12-26,,Back,Lat Pulldown,135.0,10.0,,0.75,180.0,1350.0,1012.0,,,,
48,2014-12-27,,Legs,Dumbbell Lunge,40.0,10.0,,0.6,67.0,400.0,240.0,,,,
48,2014-12-27,,Legs,Dumbbell Lunge,50.0,10.0,,0.75,67.0,500.0,375.0,,,,
48,2014-12-27,,Legs,Dumbbell Lunge,50.0,10.0,,0.75,67.0,500.0,375.0,,,,
48,2014-12-27,,Abs,Undefined Ab Workout,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
49,2014-12-29,,Legs,Dumbbell Lunge,45.0,10.0,,0.67,67.0,450.0,301.0,,,,
49,2014-12-29,,Legs,Dumbbell Lunge,50.0,10.0,,0.75,67.0,500.0,375.0,,,,
49,2014-12-29,,Legs,Dumbbell Lunge,50.0,10.0,,0.75,67.0,500.0,375.0,,,,
49,2014-12-29,,Abs,Undefined Ab Workout,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
50,2014-12-30,,Chest,Flat Barbell Bench Press,135.0,8.0,,0.67,203.0,1080.0,723.0,,,,
50,2014-12-30,,Chest,Flat Barbell Bench Press,160.0,8.0,,0.79,203.0,1280.0,1011.0,,,,
50,2014-12-30,,Chest,Flat Barbell Bench Press,160.0,8.0,,0.79,203.0,1280.0,1011.0,,,,
50,2014-12-30,,Chest,Flat Barbell Bench Press,160.0,7.0,,0.79,203.0,1120.0,884.0,,,,
50,2014-12-30,,Back,Pull Up,,5.0,,,,,,,,,
50,2014-12-30,,Back,Pull Up,,7.0,,,,,,,,,
50,2014-12-30,,Back,Pull Up,,2.0,,,,,,,,,
50,2014-12-30,,Legs,Seated Calf Raise Machine,50.0,10.0,,0.54,93.0,500.0,270.0,,,,
50,2014-12-30,,Legs,Seated Calf Raise Machine,70.0,10.0,,0.75,93.0,700.0,525.0,,,,
50,2014-12-30,,Legs,Seated Calf Raise Machine,70.0,10.0,,0.75,93.0,700.0,525.0,,,,
50,2014-12-30,,Chest,Incline Barbell Bench Press,90.0,10.0,,0.63,143.0,900.0,567.0,,,,
50,2014-12-30,,Chest,Incline Barbell Bench Press,110.0,9.0,,0.77,143.0,990.0,762.0,,,,
50,2014-12-30,,Chest,Incline Barbell Bench Press,90.0,5.0,,0.63,143.0,450.0,283.0,,,,
51,2014-12-31,,Cardio,Rowing Machine,,,,,,,,0.758693991,306.0,8.925811658823529,
51,2014-12-31,,Back,Pull Up,,9.0,,,,,,,,,
51,2014-12-31,,Back,Pull Up,,8.0,,,,,,,,,
51,2014-12-31,,Back,Pull Up,,5.0,,,,,,,,,
51,2014-12-31,,Back,Pull Up,,4.0,,,,,,,,,
51,2014-12-31,,Back,Lat Pulldown,150.0,10.0,,0.75,200.0,1500.0,1125.0,,,,
51,2014-12-31,,Back,Lat Pulldown,150.0,5.0,,0.75,200.0,750.0,562.0,,,,
51,2014-12-31,,Back,Lat Pulldown,135.0,2.0,,0.68,200.0,270.0,183.0,,,,
51,2014-12-31,,Back,Hammer Strength Row,55.0,10.0,,0.75,73.0,550.0,412.0,,,,
51,2014-12-31,,Back,Hammer Strength Row,55.0,10.0,,0.75,73.0,550.0,412.0,,,,
51,2014-12-31,,Back,Hammer Strength Row,55.0,10.0,,0.75,73.0,550.0,412.0,,,,
52,2015-01-02,,Abs,Undefined Ab Workout,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
53,2015-01-03,,Legs,Dumbbell Lunge,50.0,10.0,,0.68,73.0,500.0,340.0,,,,
53,2015-01-03,,Legs,Dumbbell Lunge,55.0,10.0,,0.75,73.0,550.0,412.0,,,,
53,2015-01-03,,Legs,Dumbbell Lunge,50.0,10.0,,0.68,73.0,500.0,340.0,,,,
54,2015-01-05,,Cardio,Rowing Machine,,,,,,,,0.756829878,313.0,8.704752590415335,
54,2015-01-05,,Chest,Flat Dumbbell Bench Press,55.0,10.0,,0.69,80.0,550.0,379.0,,,,
54,2015-01-05,,Chest,Flat Dumbbell Bench Press,55.0,10.0,,0.69,80.0,550.0,379.0,,,,
54,2015-01-05,,Chest,Flat Dumbbell Bench Press,55.0,10.0,,0.69,80.0,550.0,379.0,,,,
54,2015-01-05,,Chest,Flat Dumbbell Bench Press,60.0,10.0,,0.75,80.0,600.0,450.0,,,,
54,2015-01-05,,Chest,Flat Dumbbell Bench Press,60.0,10.0,,0.75,80.0,600.0,450.0,,,,
54,2015-01-05,,Chest,Flat Dumbbell Bench Press,60.0,10.0,,0.75,80.0,600.0,450.0,,,,Had to stop because my left shoulder started hurting
55,2015-01-06,,Cardio,Rowing Machine,,,,,,,,0.763664959,308.0,8.925954066233766,
55,2015-01-06,,Back,Pull Up,,12.0,,,,,,,,,
55,2015-01-06,,Back,Pull Up,,6.0,,,,,,,,,
55,2015-01-06,,Back,Pull Up,,2.0,,,,,,,,,
55,2015-01-06,,Back,Deadlift,125.0,10.0,,0.69,180.0,1250.0,862.0,,,,
55,2015-01-06,,Back,Deadlift,125.0,10.0,,0.69,180.0,1250.0,862.0,,,,Torran helped me out with form
55,2015-01-06,,Back,Deadlift,135.0,10.0,,0.75,180.0,1350.0,1012.0,,,,
55,2015-01-06,,Back,Deadlift,135.0,10.0,,0.75,180.0,1350.0,1012.0,,,,This amount of weight caused discomfort in the right side of my back
55,2015-01-06,,Back,Lat Pulldown,140.0,10.0,,0.7,200.0,1400.0,979.0,,,,
55,2015-01-06,,Back,Lat Pulldown,140.0,10.0,,0.7,200.0,1400.0,979.0,,,,
55,2015-01-06,,Back,Lat Pulldown,140.0,10.0,,0.7,200.0,1400.0,979.0,,,,
55,2015-01-06,,Cardio,Running (Outdoor),,,,,,,,1.0,563.0,6.394316163410302,
55,2015-01-06,,Shoulders,Rear Delt Machine Fly,85.0,12.0,,0.71,119.0,1020.0,724.0,,,,
55,2015-01-06,,Shoulders,Rear Delt Machine Fly,80.0,12.0,,0.67,119.0,960.0,643.0,,,,
55,2015-01-06,,Shoulders,Rear Delt Machine Fly,80.0,12.0,,0.67,119.0,960.0,643.0,,,,
55,2015-01-06,,Shoulders,Rear Delt Machine Fly,80.0,12.0,,0.67,119.0,960.0,643.0,,,,
56,2015-01-09,,Cardio,Rowing Machine,,,,,,,,0.761800846,306.0,8.962362894117646,
56,2015-01-09,,Back,Dumbbell Row,50.0,10.0,,0.75,67.0,500.0,375.0,,,,
56,2015-01-09,,Back,Dumbbell Row,50.0,10.0,,0.75,67.0,500.0,375.0,,,,
56,2015-01-09,,Back,Dumbbell Row,50.0,10.0,,0.75,67.0,500.0,375.0,,,,
56,2015-01-09,,Legs,Dumbbell Lunge,50.0,10.0,,0.68,73.0,500.0,340.0,,,,
56,2015-01-09,,Legs,Dumbbell Lunge,55.0,10.0,,0.75,73.0,550.0,412.0,,,,
56,2015-01-09,,Legs,Dumbbell Lunge,55.0,10.0,,0.75,73.0,550.0,412.0,,,,
56,2015-01-09,,Legs,Dumbbell Lunge,55.0,10.0,,0.75,73.0,550.0,412.0,,,,
56,2015-01-09,,Back,Deadlift,130.0,10.0,,0.72,180.0,1300.0,936.0,,,,Performing this lift with a barbell still hurts my back
56,2015-01-09,,Abs,Undefined Ab Workout,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
57,2015-01-12,,Cardio,Rowing Machine,,,,,,,,0.823316575,306.0,9.686077352941176,
57,2015-01-12,,Chest,Flat Dumbbell Bench Press,50.0,10.0,,0.62,80.0,500.0,310.0,,,,
57,2015-01-12,,Chest,Flat Dumbbell Bench Press,50.0,10.0,,0.62,80.0,500.0,310.0,,,,Had to stop workout after chest began hurting quite a bit
57,2015-01-12,,Cardio,Running (Outdoor),,,,,,,,1.0,420.0,8.571428571428571,
58,2015-01-13,,Cardio,Rowing Machine,,,,,,,,0.8171028650000001,314.0,9.368058324840764,
58,2015-01-13,,Abs,Undefined Ab Workout,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
59,2015-02-15,,Chest,Flat Dumbbell Bench Press,45.0,10.0,,0.67,67.0,450.0,301.0,,,,
59,2015-02-15,,Chest,Flat Dumbbell Bench Press,45.0,10.0,,0.67,67.0,450.0,301.0,,,,
59,2015-02-15,,Chest,Flat Dumbbell Bench Press,45.0,10.0,,0.67,67.0,450.0,301.0,,,,
59,2015-02-15,,Chest,Flat Dumbbell Bench Press,50.0,10.0,,0.75,67.0,500.0,375.0,,,,
59,2015-02-15,,Chest,Flat Dumbbell Bench Press,50.0,5.0,,0.75,67.0,250.0,187.0,,,,
59,2015-02-15,,Chest,Flat Dumbbell Bench Press,45.0,6.0,,0.67,67.0,270.0,180.0,,,,
59,2015-02-15,,Chest,Flat Dumbbell Bench Press,45.0,7.0,,0.67,67.0,315.0,211.0,,,,
59,2015-02-15,,Chest,Flat Dumbbell Bench Press,40.0,7.0,,0.6,67.0,280.0,168.0,,,,
59,2015-02-15,,Biceps,Dumbbell Curl,30.0,10.0,,0.75,40.0,300.0,225.0,,,,
59,2015-02-15,,Biceps,Dumbbell Curl,30.0,7.0,,0.75,40.0,210.0,157.0,,,,
59,2015-02-15,,Biceps,Dumbbell Curl,30.0,3.0,,0.75,40.0,90.0,67.0,,,,
59,2015-02-15,,Biceps,Dumbbell Curl,30.0,4.0,,0.75,40.0,120.0,90.0,,,,
59,2015-02-15,,Biceps,Dumbbell Curl,25.0,6.0,,0.62,40.0,150.0,93.0,,,,
60,2015-03-03,,Cardio,Rowing Machine,,,,,,,,0.8133746390000001,300.0,9.760495668,
60,2015-03-03,,Back,Lat Pulldown,100.0,10.0,,0.58,173.0,1000.0,580.0,,,,
60,2015-03-03,,Back,Lat Pulldown,130.0,10.0,,0.75,173.0,1300.0,975.0,,,,
60,2015-03-03,,Back,Lat Pulldown,130.0,8.0,,0.75,173.0,1040.0,780.0,,,,
60,2015-03-03,,Back,Lat Pulldown,120.0,10.0,,0.69,173.0,1200.0,827.0,,,,
60,2015-03-03,,Back,Lat Pulldown,120.0,10.0,,0.69,173.0,1200.0,827.0,,,,
60,2015-03-03,,Back,Lat Pulldown,120.0,10.0,,0.69,173.0,1200.0,827.0,,,,
60,2015-03-03,,Back,Lat Pulldown,120.0,8.0,,0.69,173.0,960.0,662.0,,,,
60,2015-03-03,,Back,Lat Pulldown,120.0,8.0,,0.69,173.0,960.0,662.0,,,,
60,2015-03-03,,Back,Lat Pulldown,120.0,7.0,,0.69,173.0,840.0,579.0,,,,
61,2015-03-15,,Cardio,Rowing Machine,,,,,,,,0.761800846,300.0,9.141610152,
61,2015-03-15,,Legs,Dumbbell Lunge,45.0,10.0,,0.75,60.0,450.0,337.0,,,,
61,2015-03-15,,Legs,Dumbbell Lunge,45.0,10.0,,0.75,60.0,450.0,337.0,,,,
61,2015-03-15,,Legs,Dumbbell Lunge,45.0,10.0,,0.75,60.0,450.0,337.0,,,,
61,2015-03-15,,Legs,Dumbbell Calf Raise,90.0,10.0,,0.75,120.0,900.0,675.0,,,,
61,2015-03-15,,Legs,Dumbbell Calf Raise,90.0,10.0,,0.75,120.0,900.0,675.0,,,,
61,2015-03-15,,Legs,Dumbbell Calf Raise,90.0,10.0,,0.75,120.0,900.0,675.0,,,,
61,2015-03-15,,Legs,Dumbbell Calf Raise,90.0,10.0,,0.75,120.0,900.0,675.0,,,,
61,2015-03-15,,Legs,Dumbbell Calf Raise,90.0,10.0,,0.75,120.0,900.0,675.0,,,,
61,2015-03-15,,Legs,Hip Adduction,65.0,10.0,,0.75,87.0,650.0,487.0,,,,
61,2015-03-15,,Legs,Hip Adduction,65.0,10.0,,0.75,87.0,650.0,487.0,,,,
61,2015-03-15,,Legs,Hip Adduction,65.0,10.0,,0.75,87.0,650.0,487.0,,,,
61,2015-03-15,,Legs,Hip Abduction,175.0,10.0,,0.75,233.0,1750.0,1312.0,,,,
61,2015-03-15,,Legs,Hip Abduction,175.0,10.0,,0.75,233.0,1750.0,1312.0,,,,
61,2015-03-15,,Legs,Hip Abduction,175.0,10.0,,0.75,233.0,1750.0,1312.0,,,,
62,2015-03-16,,Cardio,Rowing Machine,,,,,,,,2.4444735140000002,1020.0,8.62755357882353,
63,2015-03-18,,Cardio,Rowing Machine,,,,,,,,0.729489554,300.0,8.753874648000002,
63,2015-03-18,,Abs,Undefined Ab Workout,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
64,2015-03-19,,Chest,Flat Barbell Bench Press,135.0,10.0,,0.75,180.0,1350.0,1012.0,,,,
64,2015-03-19,,Chest,Flat Barbell Bench Press,140.0,8.0,,0.78,180.0,1120.0,873.0,,,,
64,2015-03-19,,Chest,Flat Barbell Bench Press,150.0,5.0,,0.83,180.0,750.0,622.0,,,,
64,2015-03-19,,Chest,Flat Barbell Bench Press,150.0,5.0,,0.83,180.0,750.0,622.0,,,,
64,2015-03-19,,Shoulders,Dumbbell Shoulder Press,30.0,8.0,,0.79,38.0,240.0,189.0,,,,
64,2015-03-19,,Shoulders,Dumbbell Shoulder Press,30.0,8.0,,0.79,38.0,240.0,189.0,,,,
64,2015-03-19,,Shoulders,Dumbbell Shoulder Press,30.0,8.0,,0.79,38.0,240.0,189.0,,,,
65,2015-03-20,,Cooldown,Cooldown And Stretch,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
66,2015-03-21,,Cardio,Rowing Machine,,,,,,,,0.850035528,341.0,8.973982113782991,
66,2015-03-21,,Back,Lat Pulldown,140.0,10.0,,0.75,187.0,1400.0,1050.0,,,,
66,2015-03-21,,Back,Lat Pulldown,140.0,10.0,,0.75,187.0,1400.0,1050.0,,,,
66,2015-03-21,,Back,Lat Pulldown,140.0,6.0,,0.75,187.0,840.0,630.0,,,,
66,2015-03-21,,Back,Lat Pulldown,130.0,10.0,,0.7,187.0,1300.0,909.0,,,,
66,2015-03-21,,Back,Lat Pulldown,130.0,7.0,,0.7,187.0,910.0,637.0,,,,
66,2015-03-21,,Back,Lat Pulldown,130.0,7.0,,0.7,187.0,910.0,637.0,,,,
66,2015-03-21,,Biceps,Dumbbell Hammer Curl,25.0,5.0,,0.86,29.0,125.0,107.0,,,,
66,2015-03-21,,Biceps,Dumbbell Hammer Curl,20.0,10.0,,0.69,29.0,200.0,138.0,,,,
66,2015-03-21,,Biceps,Dumbbell Hammer Curl,20.0,10.0,,0.69,29.0,200.0,138.0,,,,
67,2015-03-24,,Cardio,Rowing Machine,,,,,,,,0.776092379,318.0,8.785951460377358,
67,2015-03-24,,Legs,Dumbbell Lunge,30.0,10.0,,0.45,67.0,300.0,135.0,,,,
67,2015-03-24,,Legs,Dumbbell Lunge,50.0,10.0,,0.75,67.0,500.0,375.0,,,,
67,2015-03-24,,Legs,Dumbbell Lunge,50.0,10.0,,0.75,67.0,500.0,375.0,,,,
67,2015-03-24,,Legs,Dumbbell Lunge,50.0,10.0,,0.75,67.0,500.0,375.0,,,,
67,2015-03-24,,Legs,Dumbbell Calf Raise,100.0,10.0,,0.75,133.0,1000.0,750.0,,,,
67,2015-03-24,,Legs,Dumbbell Calf Raise,100.0,10.0,,0.75,133.0,1000.0,750.0,,,,
67,2015-03-24,,Legs,Dumbbell Calf Raise,100.0,10.0,,0.75,133.0,1000.0,750.0,,,,
67,2015-03-24,,Legs,Dumbbell Calf Raise,100.0,10.0,,0.75,133.0,1000.0,750.0,,,,
67,2015-03-24,,Legs,Dumbbell Calf Raise,100.0,10.0,,0.75,133.0,1000.0,750.0,,,,
67,2015-03-24,,Legs,Hip Adduction,70.0,10.0,,0.75,93.0,700.0,525.0,,,,
67,2015-03-24,,Legs,Hip Adduction,70.0,10.0,,0.75,93.0,700.0,525.0,,,,
67,2015-03-24,,Legs,Hip Adduction,70.0,10.0,,0.75,93.0,700.0,525.0,,,,
67,2015-03-24,,Legs,Hip Abduction,180.0,10.0,,0.75,240.0,1800.0,1350.0,,,,
67,2015-03-24,,Legs,Hip Abduction,180.0,10.0,,0.75,240.0,1800.0,1350.0,,,,
67,2015-03-24,,Legs,Hip Abduction,180.0,10.0,,0.75,240.0,1800.0,1350.0,,,,
68,2015-03-27,,Cardio,Rowing Machine,,,,,,,,0.8003258480000001,306.0,9.415598211764706,
68,2015-03-27,,Chest,Flat Dumbbell Bench Press,30.0,10.0,,0.41,73.0,300.0,122.0,,,,
68,2015-03-27,,Chest,Flat Dumbbell Bench Press,55.0,10.0,,0.75,73.0,550.0,412.0,,,,
68,2015-03-27,,Chest,Flat Dumbbell Bench Press,55.0,5.0,,0.75,73.0,275.0,206.0,,,,
68,2015-03-27,,Chest,Flat Dumbbell Bench Press,50.0,5.0,,0.68,73.0,250.0,170.0,,,,
68,2015-03-27,,Chest,Flat Dumbbell Bench Press,50.0,10.0,,0.68,73.0,500.0,340.0,,,,
68,2015-03-27,,Chest,Flat Dumbbell Bench Press,50.0,5.0,,0.68,73.0,250.0,170.0,,,,
69,2015-03-28,,Cardio,Rowing Machine,,,,,,,,0.803432703,307.0,9.421360686644952,
69,2015-03-28,,Back,Seated Cable Row,100.0,10.0,,0.68,147.0,1000.0,680.0,,,,
69,2015-03-28,,Back,Seated Cable Row,110.0,10.0,,0.75,147.0,1100.0,825.0,,,,
69,2015-03-28,,Back,Seated Cable Row,110.0,10.0,,0.75,147.0,1100.0,825.0,,,,
69,2015-03-28,,Back,Lat Pulldown,140.0,10.0,,0.7,200.0,1400.0,979.0,,,,
69,2015-03-28,,Back,Lat Pulldown,150.0,10.0,,0.75,200.0,1500.0,1125.0,,,,
69,2015-03-28,,Back,Lat Pulldown,150.0,10.0,,0.75,200.0,1500.0,1125.0,,,,
69,2015-03-28,,Back,Pull Up,,3.0,,,,,,,,,
69,2015-03-28,,Back,Pull Up,,3.0,,,,,,,,,
69,2015-03-28,,Back,Pull Up,,2.0,,,,,,,,,
69,2015-03-28,,Biceps,Dumbbell Hammer Curl,25.0,6.0,,0.83,30.0,150.0,124.0,,,,
69,2015-03-28,,Biceps,Dumbbell Hammer Curl,22.5,4.0,,0.75,30.0,90.0,67.0,,,,
69,2015-03-28,,Biceps,Dumbbell Hammer Curl,22.5,6.0,,0.75,30.0,135.0,101.0,,,,
69,2015-03-28,,Biceps,Dumbbell Hammer Curl,20.0,6.0,,0.67,30.0,120.0,80.0,,,,
70,2015-06-20,,Biceps,Dumbbell Curl,30.0,10.0,,0.64,47.0,300.0,192.0,,,,
70,2015-06-20,,Biceps,Dumbbell Curl,35.0,10.0,,0.74,47.0,350.0,259.0,,,,
70,2015-06-20,,Biceps,Dumbbell Curl,30.0,10.0,,0.64,47.0,300.0,192.0,,,,
70,2015-06-20,,Biceps,Dumbbell Curl,30.0,10.0,,0.64,47.0,300.0,192.0,,,,
70,2015-06-20,,Legs,Dumbbell Lunge,40.0,10.0,,0.6,67.0,400.0,240.0,,,,
70,2015-06-20,,Legs,Dumbbell Lunge,45.0,10.0,,0.67,67.0,450.0,301.0,,,,
70,2015-06-20,,Legs,Dumbbell Lunge,50.0,10.0,,0.75,67.0,500.0,375.0,,,,
70,2015-06-20,,Legs,Dumbbell Lunge,50.0,10.0,,0.75,67.0,500.0,375.0,,,,
70,2015-06-20,,Triceps,Rope Push Down,70.0,10.0,,0.58,120.0,700.0,406.0,,,,
70,2015-06-20,,Triceps,Rope Push Down,90.0,10.0,,0.75,120.0,900.0,675.0,,,,
70,2015-06-20,,Triceps,Rope Push Down,80.0,10.0,,0.67,120.0,800.0,536.0,,,,
70,2015-06-20,,Triceps,Rope Push Down,80.0,10.0,,0.67,120.0,800.0,536.0,,,,
71,2015-06-21,,Biceps,Dumbbell Curl,30.0,10.0,,0.64,47.0,300.0,192.0,,,,
71,2015-06-21,,Biceps,Dumbbell Curl,35.0,10.0,,0.74,47.0,350.0,259.0,,,,
71,2015-06-21,,Biceps,Dumbbell Curl,35.0,10.0,,0.74,47.0,350.0,259.0,,,,
71,2015-06-21,,Biceps,Dumbbell Curl,30.0,10.0,,0.64,47.0,300.0,192.0,,,,
71,2015-06-21,,Shoulders,Dumbbell Shoulder Press,30.0,10.0,,0.64,47.0,300.0,192.0,,,,
